=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.21 16:21:41 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
-0.03 -0.12 -0.72 -4.15 20
-0.30 -0.09 -0.67 -4.18 19
-0.36 -0.05 -0.61 -4.18 14
-0.40 -0.04 -0.54 -4.17 8
-0.31 -0.03 -0.48 -4.15 1
-0.10 -0.06 -0.44 -4.12 1
-0.03 -0.07 -0.44 -4.08 1
-0.01 -0.06 -0.45 -4.03 8
-0.13 -0.05 -0.44 -3.98 14
-0.16 -0.01 -0.42 -3.92 15
-0.18 0.01 -0.40 -3.84 16
-0.11 0.01 -0.37 -3.76 15
-0.16 -0.04 -0.35 -3.68 16
-0.16 -0.08 -0.33 -3.60 17
-0.23 -0.09 -0.30 -3.51 16
-0.32 -0.12 -0.28 -3.41 17
0.09 -0.10 -0.27 -3.32 17
0.23 -0.10 -0.30 -3.23 25
0.16 -0.09 -0.33 -3.16 34
0.11 -0.05 -0.34 -3.06 38
-0.04 -0.06 -0.33 -2.97 40
-0.20 -0.08 -0.30 -2.88 38
-0.16 -0.08 -0.25 -2.78 31
-0.09 -0.12 -0.21 -2.69 24
-0.08 -0.10 -0.19 -2.59 20
-0.10 -0.04 -0.16 -2.50 17
-0.13 -0.05 -0.15 -2.40 17
-0.12 -0.03 -0.15 -2.29 21
-0.07 -0.04 -0.16 -2.19 27
-0.07 -0.04 -0.18 -2.09 36
-0.06 -0.06 -0.20 -2.00 46
-0.12 -0.05 -0.22 -1.90 56
-0.15 -0.03 -0.24 -1.80 64
-0.16 -0.05 -0.25 -1.72 71
-0.15 -0.06 -0.25 -1.62 77
-0.38 -0.07 -0.24 -1.48 84
-0.61 -0.08 -0.18 -1.36 80
-0.73 -0.10 -0.09 -1.22 68
-0.69 -0.12 0.00 -1.08 55
-0.59 -0.10 0.07 0.15 82
-0.44 -0.06 0.11 0.30 77
-0.54 -0.05 0.14 0.46 76
-0.74 -0.09 0.17 0.62 79
-0.99 -0.01 0.25 0.80 71
-0.97 0.06 0.35 1.01 56
-0.59 -0.05 0.42 1.16 42
-0.47 -0.14 0.45 1.33 38
-0.40 -0.22 0.47 1.50 35
-0.44 -0.13 0.49 1.67 31
-0.47 -0.02 0.52 1.83 25
-0.41 0.02 0.55 1.98 18
-0.25 -0.01 0.58 2.12 7
-0.12 -0.08 0.59 2.27 1
0.00 -0.18 0.58 2.39 1
0.07 -0.14 0.55 2.48 0
0.01 -0.03 0.53 2.56 0
-0.07 0.01 0.51 2.62 0
-0.08 0.01 0.52 2.68 6
0.02 -0.01 0.53 2.74 13
0.17 -0.07 0.51 2.77 18
0.45 -0.09 0.48 2.79 21
0.47 -0.03 0.44 2.78 23
0.43 -0.08 0.40 2.76 24
0.41 -0.12 0.37 2.73 25
0.22 -0.06 0.36 2.69 29
0.14 -0.03 0.37 2.64 38
0.30 -0.02 0.38 2.58 49
0.78 -0.03 0.37 2.51 64
1.00 -0.06 0.33 2.41 72
0.82 -0.08 0.25 2.26 68
0.83 -0.15 0.15 2.12 56
0.61 -0.11 0.05 1.97 40
0.44 -0.05 -0.02 -0.15 95
0.43 -0.01 -0.08 -0.15 81
0.49 0.01 -0.13 -0.31 75
0.46 -0.02 -0.16 -0.46 73
0.53 -0.07 -0.16 -0.62 78
0.55 -0.10 -0.16 -0.78 87
0.60 -0.08 -0.17 -0.94 90
0.35 -0.06 -0.21 -1.10 84
0.78 -0.02 -0.27 -1.27 78
0.95 -0.05 -0.37 -1.44 63
0.93 -0.10 -0.48 -1.63 43
0.87 -0.12 -0.57 -1.81 26
0.80 -0.08 -0.65 -1.99 12
0.46 -0.07 -0.69 -2.17 0
0.32 -0.00 -0.72 -2.36 7
0.09 0.04 -0.72 -2.50 13
0.05 -0.08 -0.70 -2.63 15
0.07 -0.18 -0.69 -2.74 17
0.08 -0.15 -0.67 -2.82 19
0.00 -0.06 -0.65 -2.91 21
0.02 0.01 -0.63 -2.97 21
-0.08 0.01 -0.60 -3.03 20
-0.24 -0.07 -0.55 -3.07 16
-0.37 -0.14 -0.48 -3.09 9
-0.35 -0.11 -0.41 -3.09 1
-0.17 -0.04 -0.37 -3.09 4
-0.03 -0.02 -0.36 -3.07 3
0.06 -0.04 -0.36 -3.06 0
-0.01 -0.07 -0.36 -3.04 5
-0.10 -0.10 -0.35 -3.02 6
-0.13 -0.08 -0.33 -2.98 6
-0.14 -0.05 -0.31 -2.93 6
-0.08 -0.02 -0.30 -2.89 7
-0.05 -0.00 -0.29 -2.84 10
-0.11 -0.04 -0.28 -2.78 13
-0.10 -0.06 -0.27 -2.73 15
-0.08 -0.05 -0.27 -2.67 17
-0.16 -0.03 -0.26 -2.60 20
-0.22 -0.05 -0.24 -2.53 22
-0.31 -0.05 -0.22 -2.45 24
-0.22 -0.03 -0.19 -2.35 23
-0.14 -0.05 -0.17 -2.27 20
-0.07 -0.06 -0.15 -2.20 16
-0.10 -0.08 -0.14 -2.11 17
-0.09 -0.09 -0.13 -2.03 18
-0.12 -0.09 -0.13 -1.94 21
-0.13 -0.06 -0.12 -1.86 23
-0.17 -0.04 -0.10 -1.77 22
-0.13 -0.05 -0.09 -1.67 21
-0.08 -0.07 -0.08 -1.58 22
-0.07 -0.08 -0.09 -1.49 25
-0.08 -0.06 -0.09 -1.41 28
-0.08 -0.06 -0.09 -1.33 30
-0.07 -0.05 -0.08 -1.24 31
-0.10 -0.04 -0.08 -1.16 33
-0.15 -0.03 -0.08 0.08 76
-0.20 -0.06 -0.07 0.07 75
-0.17 -0.06 -0.06 0.10 74
-0.09 -0.05 -0.06 0.08 73
-0.00 -0.05 -0.08 0.08 74
0.07 -0.05 -0.10 0.08 79
0.07 -0.06 -0.13 0.15 86
0.01 -0.07 -0.15 0.22 93
-0.16 -0.07 -0.15 0.30 99
-0.46 -0.05 -0.13 0.38 100
-0.66 -0.03 -0.06 0.49 94
-0.73 -0.05 0.03 0.11 65
-0.73 -0.05 0.12 0.12 47
-0.51 -0.02 0.21 0.21 29
-0.11 -0.06 0.26 0.33 14
0.11 -0.05 0.26 0.43 10
0.17 -0.06 0.23 0.52 12
-0.04 -0.09 0.22 0.60 14
-0.12 -0.10 0.23 0.68 9
-0.08 -0.07 0.25 0.76 3
0.09 -0.04 0.25 0.82 1
0.15 -0.03 0.22 0.87 3
0.19 -0.05 0.19 0.91 7
0.14 -0.10 0.17 0.94 9
0.04 -0.11 0.16 0.97 9
0.09 -0.11 0.15 0.99 8
0.11 -0.07 0.14 1.01 7
0.15 -0.04 0.13 1.02 6
0.20 -0.05 0.11 1.02 6
0.20 -0.08 0.10 1.02 7
0.18 -0.11 0.08 -0.01 28
0.23 -0.12 0.07 -0.01 28
0.23 -0.11 0.06 -0.02 29
0.20 -0.06 0.05 -0.03 29
0.22 -0.04 0.04 -0.03 29
0.27 -0.04 0.02 -0.04 29
0.28 -0.06 0.00 -0.05 28
0.27 -0.06 -0.01 -0.04 26
0.26 -0.08 -0.03 -0.05 24
0.26 -0.06 -0.04 -0.05 23
0.21 -0.05 -0.05 -0.04 22
0.23 -0.05 -0.05 -0.05 22
0.25 -0.05 -0.06 -0.06 21
0.23 -0.06 -0.08 -0.06 18
0.24 -0.08 -0.09 -0.07 16
0.23 -0.08 -0.10 -0.13 15
0.22 -0.06 -0.11 -0.19 16
0.21 -0.04 -0.11 -0.26 18
0.21 -0.05 -0.11 -0.32 21
0.23 -0.05 -0.11 -0.38 23
0.25 -0.06 -0.11 -0.44 25
0.23 -0.05 -0.12 -0.49 26
0.22 -0.03 -0.12 -0.56 27
0.19 -0.03 -0.13 -0.64 28
0.17 -0.02 -0.13 -0.70 29
0.16 -0.04 -0.13 -0.76 29
0.17 -0.06 -0.14 -0.82 28
0.16 -0.07 -0.15 -0.88 27
0.10 -0.07 -0.16 -0.93 25
0.09 -0.07 -0.16 -0.98 25
0.12 -0.06 -0.15 -1.03 27
0.14 -0.05 -0.14 -1.09 30
0.21 -0.05 -0.14 -1.14 33
0.22 -0.06 -0.14 -1.19 35
0.18 -0.09 -0.14 -1.24 35
0.14 -0.08 -0.15 -1.28 33
0.09 -0.07 -0.17 -1.32 30
0.05 -0.06 -0.17 -1.36 26
-0.03 -0.06 -0.18 -1.40 23
0.11 -0.04 -0.18 -1.43 23
0.23 -0.06 -0.19 -1.47 21
0.18 -0.07 -0.21 -1.51 17
0.09 -0.07 -0.21 -1.54 15
0.08 -0.07 -0.20 -1.56 17
0.10 -0.07 -0.19 -1.59 20
0.13 -0.04 -0.18 -1.61 24
0.11 -0.04 -0.17 -1.64 27
0.08 -0.05 -0.16 -1.66 28
0.08 -0.07 -0.16 -1.68 27
0.11 -0.06 -0.17 -1.70 26
0.12 -0.07 -0.18 -1.72 23
0.13 -0.06 -0.19 -1.73 20
0.14 -0.04 -0.20 -1.75 17
0.11 -0.05 -0.21 -1.77 16
0.04 -0.07 -0.20 -1.78 17
0.06 -0.06 -0.18 -1.79 19
0.07 -0.05 -0.18 -1.80 19
0.08 -0.07 -0.18 -1.80 18
0.11 -0.06 -0.18 -1.81 18
0.14 -0.07 -0.18 -1.82 19
0.14 -0.06 -0.17 -1.83 21
0.14 -0.06 -0.17 -1.83 22
0.13 -0.05 -0.17 -1.84 22
0.14 -0.05 -0.18 -1.85 22
0.13 -0.06 -0.18 -1.85 19
0.13 -0.07 -0.20 -1.86 16
0.11 -0.06 -0.21 -1.87 13
0.11 -0.04 -0.21 -1.87 11
0.13 -0.05 -0.22 -1.88 10
0.13 -0.05 -0.21 -1.88 10
0.14 -0.06 -0.21 -1.88 12
0.14 -0.06 -0.20 -1.89 13
0.13 -0.06 -0.20 -1.89 14
0.05 -0.07 -0.20 -1.89 14
0.00 -0.07 -0.19 -1.89 14
-0.03 -0.05 -0.18 -1.89 14
-0.03 -0.04 -0.18 -1.88 12
-0.04 -0.04 -0.18 -1.87 9
-0.03 -0.05 -0.17 -1.85 9
0.02 -0.05 -0.17 -1.84 9
0.06 -0.07 -0.17 -1.82 8
0.09 -0.08 -0.17 -1.81 7
0.07 -0.09 -0.17 -1.79 5
0.00 -0.07 -0.17 -1.77 3
-0.01 -0.05 -0.17 -1.75 2
-0.01 -0.05 -0.17 -1.73 0
-0.04 -0.06 -0.17 -1.71 3
-0.04 -0.04 -0.18 -1.68 7
-0.05 -0.04 -0.19 -1.65 11
-0.13 -0.05 -0.18 -1.62 14
-0.13 -0.05 -0.17 -1.57 14
-0.09 -0.05 -0.16 -1.53 16
-0.11 -0.06 -0.17 -1.49 21
-0.12 -0.07 -0.17 -1.44 24
-0.13 -0.05 -0.16 -1.39 28
-0.13 -0.04 -0.16 -1.34 31
-0.17 -0.05 -0.16 -1.28 34
-0.18 -0.07 -0.15 -1.22 37
-0.20 -0.07 -0.15 -1.15 40
-0.21 -0.05 -0.14 -1.07 44
-0.23 -0.04 -0.13 -1.00 46
-0.33 -0.04 -0.11 -0.92 49
-0.35 -0.06 -0.09 -0.83 49
-0.35 -0.04 -0.06 -0.76 46
-0.35 -0.05 -0.03 0.09 72
-0.30 -0.06 -0.01 0.10 67
-0.22 -0.08 0.01 0.10 61
-0.11 -0.08 0.03 0.11 57
0.00 -0.08 0.02 0.09 53
0.05 -0.08 0.01 0.08 53
-0.02 -0.07 -0.00 0.08 53
-0.04 -0.10 -0.01 0.08 53
-0.09 -0.08 -0.01 0.06 52
-0.08 -0.08 -0.01 0.07 51
0.03 -0.07 -0.01 0.07 50
0.05 -0.05 -0.03 0.07 52
-0.01 -0.06 -0.06 0.08 58
-0.06 -0.10 -0.07 0.06 61
-0.07 -0.07 -0.08 0.06 63
-0.07 -0.05 -0.08 0.06 64
-0.05 -0.05 -0.09 0.06 64
-0.03 -0.05 -0.09 0.05 63
-0.03 -0.05 -0.09 0.06 63
-0.04 -0.05 -0.09 0.06 62
-0.03 -0.04 -0.08 0.07 62
-0.03 -0.03 -0.08 0.06 60
-0.03 -0.04 -0.08 0.06 59
-0.03 -0.04 -0.08 0.06 58
-0.04 -0.04 -0.08 0.05 58
-0.02 -0.06 -0.08 0.05 57
-0.02 -0.06 -0.08 0.04 56
-0.02 -0.06 -0.08 0.05 56
-0.03 -0.07 -0.08 0.05 56
-0.01 -0.08 -0.08 0.06 55
0.00 -0.08 -0.08 0.05 54
0.02 -0.09 -0.08 0.05 54
0.02 -0.09 -0.08 0.05 53
0.01 -0.10 -0.09 0.04 53
0.02 -0.09 -0.09 0.04 52
-0.01 -0.09 -0.09 0.03 52
-0.01 -0.08 -0.09 0.04 52
-0.00 -0.07 -0.09 0.05 52
-0.01 -0.07 -0.09 0.04 52
-0.01 -0.05 -0.09 0.04 52
-0.00 -0.04 -0.09 0.04 51
0.02 -0.04 -0.09 0.04 50
0.00 -0.04 -0.09 0.04 50
0.01 -0.05 -0.09 0.04 50
0.01 -0.04 -0.09 0.04 50
0.02 -0.06 -0.09 0.03 49
0.02 -0.07 -0.09 0.04 48
0.02 -0.05 -0.09 0.03 48
0.01 -0.08 -0.09 0.03 48
-0.00 -0.08 -0.10 0.07 49
0.01 -0.08 -0.10 0.10 51
-0.00 -0.08 -0.10 0.14 52
-0.13 -0.07 -0.09 0.17 53
-0.26 -0.07 -0.07 0.04 46
-0.27 -0.09 -0.04 0.06 42
-0.16 -0.07 -0.01 0.04 35
0.04 -0.06 -0.01 0.05 33
0.20 -0.06 -0.03 0.04 33
0.20 -0.07 -0.05 0.03 36
0.12 -0.08 -0.07 0.03 37
0.02 -0.08 -0.07 0.03 37
0.01 -0.04 -0.07 0.03 36
0.07 -0.02 -0.07 0.03 37
0.09 -0.03 -0.08 0.03 38
0.05 -0.04 -0.09 0.02 39
0.00 -0.06 -0.09 0.02 40
-0.00 -0.05 -0.09 0.02 40
0.03 -0.05 -0.09 0.02 40
0.05 -0.05 -0.10 0.02 41
0.05 -0.05 -0.10 0.04 42
0.02 -0.06 -0.10 0.07 43
-0.02 -0.08 -0.10 0.09 45
-0.11 -0.09 -0.09 0.12 44
-0.17 -0.06 -0.07 0.02 38
-0.20 -0.05 -0.04 0.03 34
-0.13 -0.05 -0.02 0.04 29
0.05 -0.07 -0.02 0.03 25
0.17 -0.07 -0.04 0.03 29
0.16 -0.08 -0.07 0.02 34
0.08 -0.09 -0.09 0.02 38
0.01 -0.06 -0.08 0.03 37
0.04 -0.02 -0.07 0.02 33
0.12 -0.02 -0.07 0.02 31
0.14 -0.04 -0.08 0.01 32
0.06 -0.09 -0.09 0.01 34
-0.01 -0.09 -0.09 0.02 34
-0.03 -0.09 -0.08 0.02 33
-0.01 -0.06 -0.08 0.02 32
0.03 -0.04 -0.08 0.02 33
0.06 -0.05 -0.09 0.02 34
0.06 -0.07 -0.09 0.02 35
0.05 -0.09 -0.09 0.01 34
0.06 -0.06 -0.09 0.01 33
0.07 -0.05 -0.09 0.01 32
0.08 -0.05 -0.09 0.01 31
0.08 -0.06 -0.09 0.01 31
0.05 -0.08 -0.09 0.01 31
0.02 -0.07 -0.09 0.01 31
0.01 -0.06 -0.09 0.01 31
0.03 -0.05 -0.09 0.01 31
0.05 -0.04 -0.09 0.01 31
0.06 -0.04 -0.09 0.01 32
0.07 -0.07 -0.09 0.01 32
0.08 -0.06 -0.09 0.01 31
0.08 -0.05 -0.09 0.01 31
0.07 -0.05 -0.10 0.01 31
0.09 -0.05 -0.10 0.01 31
0.08 -0.05 -0.10 0.01 30
0.05 -0.05 -0.10 0.01 31
0.04 -0.06 -0.10 0.02 31
0.04 -0.06 -0.10 0.02 31
0.02 -0.06 -0.10 0.03 31
-0.05 -0.05 -0.09 0.01 30
-0.05 -0.06 -0.08 0.01 28
-0.03 -0.06 -0.07 0.02 26
0.03 -0.07 -0.06 0.01 25
0.08 -0.06 -0.07 0.01 27
0.09 -0.08 -0.08 0.01 28
0.11 -0.08 -0.09 0.01 28
0.12 -0.06 -0.09 0.00 27
0.11 -0.06 -0.09 0.00 26
0.09 -0.07 -0.09 0.00 25
0.08 -0.07 -0.08 0.00 24
0.04 -0.07 -0.09 0.00 25
0.02 -0.07 -0.09 0.00 26
0.02 -0.06 -0.09 0.00 27
0.00 -0.05 -0.09 0.01 28
0.03 -0.06 -0.10 0.01 29
0.06 -0.07 -0.10 0.00 29
0.08 -0.07 -0.10 0.00 29
0.08 -0.06 -0.10 0.00 29
0.09 -0.06 -0.10 0.01 29
0.09 -0.05 -0.10 0.00 28
0.07 -0.05 -0.10 0.00 27
0.05 -0.05 -0.09 0.00 27
0.06 -0.05 -0.09 0.00 26
0.03 -0.05 -0.09 0.00 27
0.03 -0.05 -0.10 0.00 28
0.03 -0.06 -0.09 0.00 28
0.05 -0.07 -0.09 0.00 28
0.09 -0.06 -0.09 0.00 27
0.09 -0.06 -0.09 0.00 26
0.10 -0.07 -0.09 0.00 26
0.10 -0.06 -0.09 0.00 26
0.06 -0.05 -0.09 0.00 25
0.07 -0.04 -0.09 0.00 25
0.06 -0.03 -0.10 0.00 26
0.07 -0.04 -0.10 0.00 26
0.09 -0.03 -0.10 -0.00 26
0.09 -0.05 -0.10 -0.00 26
0.01 -0.06 -0.10 -0.00 27
0.01 -0.03 -0.09 0.00 26
-0.01 -0.05 -0.08 0.00 23
0.03 -0.05 -0.07 0.00 21
0.16 -0.05 -0.08 0.00 21
0.21 -0.07 -0.10 -0.00 23
0.14 -0.08 -0.11 -0.00 25
0.06 -0.06 -0.10 -0.01 25
0.01 -0.06 -0.09 -0.01 23
0.01 -0.06 -0.09 -0.00 22
0.09 -0.05 -0.08 -0.00 21
0.13 -0.05 -0.09 -0.00 22
0.12 -0.06 -0.10 -0.00 23
0.08 -0.08 -0.10 -0.00 24
0.06 -0.06 -0.10 -0.01 23
0.06 -0.06 -0.10 -0.01 23
0.08 -0.04 -0.10 -0.02 23
0.08 -0.05 -0.10 -0.02 24
0.10 -0.05 -0.11 -0.03 24
0.08 -0.05 -0.11 -0.03 25
0.07 -0.05 -0.11 -0.03 25
0.07 -0.04 -0.11 -0.04 24
0.07 -0.06 -0.11 -0.04 24
0.06 -0.05 -0.11 -0.05 24
0.07 -0.06 -0.10 -0.05 24
0.07 -0.05 -0.10 -0.05 24
0.06 -0.04 -0.10 -0.06 24
0.07 -0.05 -0.10 -0.06 24
0.05 -0.05 -0.10 -0.06 24
0.05 -0.06 -0.10 -0.06 24
0.07 -0.07 -0.10 -0.06 24
0.08 -0.07 -0.10 -0.06 24
0.08 -0.08 -0.11 -0.07 25
0.09 -0.07 -0.11 -0.07 25
-3.50 -0.17 -0.11 0.01 82
-4.90 -0.23 0.02 0.16 118
-5.06 -0.10 0.26 0.28 120
-3.90 -0.05 0.47 0.64 121
-2.67 -0.14 0.60 1.02 121
-1.86 -0.48 0.67 1.42 126
-1.36 -0.42 0.88 1.82 83
-0.79 -0.18 1.15 2.28 12
-0.02 0.13 1.33 2.62 49
0.20 0.22 1.42 2.92 92
0.69 0.17 1.49 3.16 135
0.83 0.03 1.52 3.35 174
0.99 -0.13 1.51 3.47 202
1.57 -0.26 1.44 3.54 225
1.79 -0.15 1.35 3.53 242
2.16 -0.08 1.21 3.44 251
2.15 -0.01 0.95 3.31 227
2.54 -0.18 0.56 3.11 167
2.53 -0.20 0.17 2.87 102
2.11 -0.08 -0.14 2.59 52
2.26 -0.28 -0.39 2.27 15
2.15 -0.01 -0.62 1.94 19
1.34 0.38 -0.77 1.66 48
1.16 0.79 -0.83 1.26 52
0.67 0.63 -0.85 0.93 53
0.00 0.13 -0.80 0.64 49
0.37 -0.39 -0.70 0.36 23
0.67 -0.46 -0.53 0.09 29
0.89 -0.60 -0.42 -0.19 68
1.35 -0.39 -0.36 -0.47 102
1.57 -0.09 -0.36 -0.78 123
1.39 -0.10 -0.38 -1.09 139
1.18 -0.11 -0.39 -1.48 152
1.13 0.18 -0.40 -1.81 164
1.63 0.13 -0.48 -2.15 165
2.16 -0.02 -0.61 -2.52 158
1.78 0.00 -0.77 -2.89 135
1.56 -0.28 -0.93 -3.27 107
1.47 -0.03 -1.09 -3.65 76
1.13 -0.13 -1.26 -4.02 36
1.02 0.62 -1.47 -4.45 14
0.65 0.35 -1.59 -4.77 53
0.59 0.11 -1.67 -5.01 85
0.59 -0.40 -1.68 -5.28 97
0.39 -0.39 -1.66 -5.52 102
0.23 -0.38 -1.64 -5.72 109
0.19 -0.45 -1.59 -5.90 110
-0.29 -0.26 -1.50 -6.04 105
-0.24 -0.36 -1.37 -6.14 90
-0.32 -0.30 -1.20 -6.23 60
-0.37 -0.19 -0.99 -6.27 20
-0.44 -0.06 -0.80 -6.29 14
-0.11 0.04 -0.66 -6.29 44
0.03 0.13 -0.56 -6.28 66
0.08 0.13 -0.52 -6.27 71
0.07 0.04 -0.52 -6.26 67
0.39 0.01 -0.57 -6.24 53
0.92 -0.01 -0.68 -6.24 33
1.29 0.05 -0.84 -6.25 0
0.94 0.07 -1.03 -6.27 45
0.73 0.08 -1.17 -6.29 82
0.04 0.04 -1.24 -6.29 115
-0.05 0.07 -1.23 -6.27 127
-0.19 -0.12 -1.15 -6.23 119
-0.16 -0.31 -1.06 -6.16 110
-0.31 -0.34 -1.00 -6.07 108
-0.62 -0.30 -0.93 -5.96 109
-0.70 -0.24 -0.82 -5.83 99
-0.78 -0.17 -0.68 -5.68 82
-0.72 -0.09 -0.59 -5.51 75
-0.63 -0.07 -0.52 -5.32 73
-0.57 -0.10 -0.48 -5.13 77
-0.65 -0.09 -0.46 -4.92 85
-0.80 -0.14 -0.41 -4.69 89
-0.84 -0.17 -0.35 -4.41 92
-0.81 -0.20 -0.31 -4.16 97
-0.68 -0.15 -0.28 -3.90 106
-0.84 -0.12 -0.27 -3.63 118
-1.13 -0.06 -0.22 -3.34 126
-1.65 -0.01 -0.13 -3.03 130
-1.63 0.07 0.00 -2.69 120
-1.29 0.05 0.11 0.28 202
-0.93 -0.01 0.14 0.70 209
-1.26 0.07 0.18 1.06 218
-1.80 0.01 0.24 1.44 228
-2.15 -0.01 0.40 1.84 216
-2.43 0.03 0.59 2.27 195
-1.64 -0.26 0.80 2.71 157
-1.52 -0.16 0.97 3.15 126
-1.75 -0.47 1.12 3.59 101
-1.84 -0.09 1.27 4.02 75
-1.37 0.11 1.41 4.53 47
-1.06 -0.01 1.52 4.93 18
-0.94 0.16 1.64 5.31 12
-0.74 -0.18 1.72 5.66 41
-0.81 -0.04 1.75 5.99 52
-1.02 -0.19 1.80 6.30 68
-0.10 -0.33 1.83 6.56 93
0.48 -0.09 1.72 6.78 91
0.38 -0.51 1.56 6.95 69
-0.14 -0.34 1.38 7.09 32
-0.20 -0.28 1.31 7.21 23
-0.04 -0.20 1.22 7.31 13
0.29 -0.25 1.11 7.37 1
0.42 0.03 1.01 7.41 12
-0.16 0.72 0.95 7.44 20
-0.75 0.58 1.00 7.46 7
-0.53 0.22 1.07 7.48 13
-0.05 -0.17 1.10 7.49 32
-0.05 -0.31 1.11 7.48 46
-0.05 -0.09 1.11 7.45 55
0.29 -0.12 1.08 7.41 65
-0.04 -0.50 1.07 7.35 72
0.17 -0.19 1.08 7.26 89
0.56 0.26 1.05 7.16 101
0.49 0.19 0.97 7.03 97
0.36 -0.07 0.88 6.86 90
0.55 -0.40 0.81 6.69 88
0.51 -0.61 0.75 6.51 87
0.89 -0.44 0.67 6.31 87
0.81 -0.03 0.58 6.09 83
0.80 0.16 0.52 5.86 84
0.69 0.17 0.47 5.61 89
0.96 0.06 0.42 5.35 96
1.02 -0.02 0.36 5.12 98
1.24 -0.07 0.27 4.76 97
1.28 -0.07 0.18 4.44 98
1.19 0.03 0.13 4.11 103
1.11 0.07 0.10 3.77 114
1.20 -0.05 0.06 3.41 123
1.39 -0.21 -0.03 3.04 123
1.53 -0.23 -0.14 2.66 114
1.48 -0.09 -0.25 2.26 106
1.41 -0.06 -0.34 1.77 105
1.23 -0.16 -0.41 1.37 102
1.40 -0.14 -0.46 0.96 105
1.69 -0.14 -0.53 0.53 109
1.76 -0.17 -0.63 0.10 103
1.34 -0.01 -0.75 -0.34 85
1.25 -0.01 -0.82 -0.77 78
1.48 0.19 -0.89 -1.19 74
1.30 0.16 -0.97 -1.70 67
1.19 0.15 -1.04 -2.11 55
1.25 0.04 -1.12 -2.43 42
0.93 0.04 -1.17 -2.82 30
0.99 -0.02 -1.20 -3.19 25
1.03 -0.12 -1.24 -3.55 21
0.70 0.12 -1.27 -3.89 11
0.87 0.10 -1.31 -4.22 1
0.52 -0.05 -1.33 -4.52 8
0.50 -0.10 -1.27 -4.85 3
0.76 -0.41 -1.18 -5.11 28
0.91 -0.32 -1.08 -5.36 57
1.17 -0.29 -1.04 -5.62 77
0.96 -0.37 -1.04 -5.86 81
0.75 -0.17 -1.04 -6.10 84
0.53 -0.13 -1.03 -6.27 82
0.89 0.20 -1.06 -6.49 79
0.89 0.34 -1.14 -6.74 59
0.75 -0.08 -1.21 -6.93 39
0.84 0.26 -1.28 -7.12 23
0.88 0.20 -1.34 -7.29 5
0.81 -0.05 -1.43 -7.46 20
0.55 0.03 -1.52 -7.61 49
0.19 -0.21 -1.56 -7.72 75
0.14 0.19 -1.58 -7.82 94
-0.09 0.18 -1.61 -7.88 121
0.09 -0.21 -1.62 -7.92 139
-0.14 -0.31 -1.61 -7.92 155
-0.72 -0.29 -1.49 -7.88 150
-1.26 -0.33 -1.24 -7.80 117
-1.03 -0.31 -0.96 -7.68 67
-0.60 -0.06 -0.75 -7.54 28
-0.52 0.04 -0.61 -7.38 5
-0.35 0.03 -0.53 -7.25 5
-0.26 0.04 -0.48 -7.05 9
-0.27 0.00 -0.45 -6.88 8
-0.18 -0.03 -0.44 -6.70 2
-0.13 -0.05 -0.47 -6.52 11
-0.24 -0.08 -0.51 -6.34 31
-0.33 -0.08 -0.54 -6.15 51
-0.36 -0.06 -0.56 -5.95 69
-0.42 -0.05 -0.58 -5.75 88
-0.49 -0.04 -0.60 -5.53 106
-0.59 -0.04 -0.61 -5.25 128
-0.73 -0.07 -0.61 -5.00 148
-1.09 -0.11 -0.57 -4.74 158
-1.45 -0.11 -0.46 -4.44 157
-1.41 -0.13 -0.33 -4.12 148
-1.47 -0.19 -0.21 -3.78 141
-1.50 -0.09 -0.03 -3.42 118
-1.57 -0.05 0.13 -3.05 98
-1.19 -0.14 0.28 -2.59 75
-0.98 -0.29 0.41 -2.29 50
-1.12 -0.20 0.52 -1.91 33
-1.14 -0.23 0.63 -1.54 17
-0.87 -0.18 0.68 -1.17 8
-0.89 -0.15 0.67 -0.81 19
-0.85 -0.02 0.68 -0.46 25
-0.53 0.12 0.69 -0.13 22
-0.25 0.13 0.65 0.25 34
-0.36 0.14 0.57 0.55 55
-0.63 0.24 0.53 0.84 71
-0.87 0.29 0.53 1.13 80
-1.31 0.12 0.54 1.42 93
-1.30 -0.22 0.55 1.67 102
-1.47 -0.40 0.57 1.98 115
-1.50 -0.40 0.60 2.30 126
-1.06 -0.43 0.64 2.62 126
-1.19 -0.13 0.69 3.01 127
-2.19 0.01 0.81 3.36 120
-1.75 -0.09 0.98 3.72 91
-0.82 0.14 1.11 4.06 59
-0.46 -0.16 1.21 4.37 29
-0.89 -0.20 1.31 4.67 1
-0.52 -0.11 1.47 4.95 46
-0.37 -0.23 1.56 5.19 82
0.05 -0.13 1.61 5.44 110
0.26 -0.11 1.59 5.61 126
0.79 0.15 1.53 5.72 138
1.04 0.16 1.46 5.78 153
1.26 0.02 1.34 5.79 154
1.41 0.29 1.08 5.75 115
-0.11 -0.30 0.74 5.70 30
-0.54 -0.44 0.63 5.66 0
0.07 -0.45 0.53 5.62 21
0.48 -0.27 0.39 5.54 47
0.51 -0.06 0.26 5.46 71
0.26 0.07 0.18 5.38 85
-0.66 0.04 0.17 5.31 96
